playerID,yearID,lgID,POS,awardID,gold_glove,Training_Validation
anderdr02,2018,NL,P,,NO,Training
anderdr02,2019,NL,P,,NO,Training
anderdr02,2020,AL,P,,NO,Training
anderdr02,2021,AL,P,,NO,Training
andergr01,2023,AL,P,,NO,Validation
anderia01,2020,NL,P,,NO,Training
anderia01,2021,NL,P,,NO,Training
anderia01,2022,NL,P,,NO,Training
anderju01,2018,AL,P,,NO,Training
anderju01,2019,AL,P,,NO,Training
anderni01,2019,NL,P,,NO,Training
anderni01,2019,AL,P,,NO,Training
anderni01,2020,AL,P,,NO,Training
anderni01,2021,AL,P,,NO,Training
anderni01,2023,NL,P,,NO,Validation
andersh01,2019,NL,P,,NO,Training
andersh01,2020,NL,P,,NO,Training
andersh01,2021,AL,P,,NO,Training
andersh01,2021,AL,P,,NO,Training
andersh01,2021,NL,P,,NO,Training
andersh01,2022,AL,P,,NO,Training
anderta01,2018,NL,P,,NO,Training
anderta01,2019,AL,P,,NO,Training
anderta01,2021,NL,P,,NO,Training
anderti01,2016,AL,SS,,NO,Training
anderti01,2017,AL,SS,,NO,Training
anderti01,2018,AL,SS,,NO,Training
anderti01,2019,AL,SS,,NO,Training
anderti01,2020,AL,SS,,NO,Training
anderti01,2021,AL,SS,,NO,Training
anderti01,2022,AL,SS,,NO,Training
anderti01,2023,AL,2B,,NO,Validation
anderti01,2023,AL,SS,,NO,Validation
anderty01,2016,NL,P,,NO,Training
anderty01,2017,NL,P,,NO,Training
anderty01,2018,NL,P,,NO,Training
anderty01,2019,NL,P,,NO,Training
anderty01,2020,NL,P,,NO,Training
anderty01,2021,NL,P,,NO,Training
anderty01,2021,AL,P,,NO,Training
anderty01,2022,NL,P,,NO,Training
anderty01,2023,AL,P,,NO,Validation
andinro01,2013,AL,2B,,NO,Training
andinro01,2013,AL,3B,,NO,Training
andinro01,2013,AL,SS,,NO,Training
andinro01,2016,NL,2B,,NO,Training
andinro01,2016,NL,3B,,NO,Training
andinro01,2016,NL,OF,,NO,Training
andinro01,2016,NL,SS,,NO,Training
andrecl02,2023,NL,P,,NO,Validation
andrejo03,2018,AL,OF,,NO,Training
andrejo03,2018,AL,OF,,NO,Training
andrejo03,2021,NL,OF,,NO,Training
andrima01,2015,AL,P,,NO,Training
andrima01,2016,AL,P,,NO,Training
andrima01,2017,AL,P,,NO,Training
andrima01,2018,AL,P,,NO,Training
andrima01,2018,NL,P,,NO,Training
andrima01,2019,NL,P,,NO,Training
andrima01,2020,AL,P,,NO,Training
andrima01,2021,AL,P,,NO,Training
andrima01,2021,AL,P,,NO,Training
andruel01,2013,AL,SS,,NO,Training
andruel01,2014,AL,SS,,NO,Training
andruel01,2015,AL,SS,,NO,Training
andruel01,2016,AL,SS,,NO,Training
andruel01,2017,AL,SS,,NO,Training
andruel01,2018,AL,SS,,NO,Training
andruel01,2019,AL,SS,,NO,Training
andruel01,2020,AL,SS,,NO,Training
andruel01,2021,AL,SS,,NO,Training
andruel01,2022,AL,SS,,NO,Training
andruel01,2022,AL,SS,,NO,Training
andruel01,2023,AL,2B,,NO,Validation
andruel01,2023,AL,3B,,NO,Validation
andruel01,2023,AL,SS,,NO,Validation
andujmi01,2017,AL,3B,,NO,Training
andujmi01,2018,AL,3B,,NO,Training
andujmi01,2019,AL,3B,,NO,Training
andujmi01,2020,AL,3B,,NO,Training
andujmi01,2020,AL,OF,,NO,Training
andujmi01,2021,AL,1B,,NO,Training
andujmi01,2021,AL,3B,,NO,Training
andujmi01,2021,AL,OF,,NO,Training
andujmi01,2022,AL,1B,,NO,Training
andujmi01,2022,AL,OF,,NO,Training
andujmi01,2022,NL,OF,,NO,Training
andujmi01,2023,NL,OF,,NO,Validation
ankieri01,2013,AL,OF,,NO,Training
ankieri01,2013,NL,OF,,NO,Training
annade01,2014,AL,2B,,NO,Training
annade01,2014,AL,P,,NO,Training
annade01,2014,AL,SS,,NO,Training
antoldu01,2016,AL,P,,NO,Training
antonte01,2020,NL,P,,NO,Training
antonte01,2021,NL,P,,NO,Training
antonte01,2023,NL,P,,NO,Validation
aokino01,2013,NL,OF,,NO,Training
aokino01,2014,AL,OF,,NO,Training
aokino01,2015,NL,OF,,NO,Training
aokino01,2016,AL,OF,,NO,Training
aokino01,2017,AL,OF,,NO,Training
aokino01,2017,AL,P,,NO,Training
aokino01,2017,AL,OF,,NO,Training
aokino01,2017,NL,OF,,NO,Training
apostsh01,2020,AL,1B,,NO,Training
apostsh01,2020,AL,3B,,NO,Training
appelma01,2022,NL,P,,NO,Training
aquinar01,2018,NL,OF,,NO,Training
aquinar01,2019,NL,1B,,NO,Training
aquinar01,2019,NL,OF,,NO,Training
aquinar01,2020,NL,OF,,NO,Training
aquinar01,2021,NL,OF,,NO,Training
aquinar01,2022,NL,OF,,NO,Training
aquinja01,2016,AL,P,,NO,Training
aquinja01,2017,AL,P,,NO,Training
arandjo01,2022,AL,1B,,NO,Training
arandjo01,2022,AL,2B,,NO,Training
arandjo01,2022,AL,3B,,NO,Training
arandjo01,2022,AL,OF,,NO,Training
arandjo01,2023,AL,1B,,NO,Validation
arandjo01,2023,AL,2B,,NO,Validation
arandjo01,2023,AL,3B,,NO,Validation
aranovi01,2017,NL,P,,NO,Training
aranovi01,2018,NL,P,,NO,Training
aranovi01,2019,NL,P,,NO,Training
aranovi01,2022,NL,P,,NO,Training
araujel01,2015,NL,P,,NO,Training
araujel01,2016,NL,P,,NO,Training
araujpe01,2018,AL,P,,NO,Training
araujpe01,2019,AL,P,,NO,Training
arauzjo01,2020,AL,2B,,NO,Training
arauzjo01,2020,AL,3B,,NO,Training
arauzjo01,2020,AL,SS,,NO,Training
arauzjo01,2021,AL,2B,,NO,Training
arauzjo01,2021,AL,3B,,NO,Training
arauzjo01,2021,AL,P,,NO,Training
arauzjo01,2021,AL,SS,,NO,Training
arauzjo01,2022,AL,2B,,NO,Training
arauzjo01,2022,AL,SS,,NO,Training
arauzjo01,2022,AL,2B,,NO,Training
arauzjo01,2022,AL,3B,,NO,Training
arauzjo01,2022,AL,SS,,NO,Training
arauzjo01,2023,NL,2B,,NO,Validation
arauzjo01,2023,NL,3B,,NO,Validation
arauzjo01,2023,NL,SS,,NO,Validation
archech01,2013,AL,P,,NO,Training
archech01,2014,AL,P,,NO,Training
archech01,2015,AL,P,,NO,Training
archech01,2016,AL,P,,NO,Training
archech01,2017,AL,P,,NO,Training
archech01,2018,AL,P,,NO,Training
archech01,2018,NL,P,,NO,Training
archech01,2019,NL,P,,NO,Training
archech01,2021,AL,P,,NO,Training
archech01,2022,AL,P,,NO,Training
arciafr01,2018,AL,1B,,NO,Training
arciafr01,2018,AL,C,,NO,Training
arciafr01,2018,AL,P,,NO,Training
arciaor01,2016,NL,SS,,NO,Training
arciaor01,2017,NL,SS,,NO,Training
arciaor01,2018,NL,SS,,NO,Training
arciaor01,2019,NL,SS,,NO,Training
arciaor01,2020,NL,OF,,NO,Training
arciaor01,2020,NL,P,,NO,Training
arciaor01,2020,NL,SS,,NO,Training
arciaor01,2021,NL,3B,,NO,Training
arciaor01,2021,NL,SS,,NO,Training
arciaor01,2021,NL,2B,,NO,Training
arciaor01,2021,NL,OF,,NO,Training
arciaor01,2021,NL,SS,,NO,Training
arciaor01,2022,NL,2B,,NO,Training
arciaor01,2022,NL,3B,,NO,Training
arciaor01,2022,NL,OF,,NO,Training
arciaor01,2022,NL,P,,NO,Training
arciaor01,2022,NL,SS,,NO,Training
arciaor01,2023,NL,SS,,NO,Validation
arciaos01,2013,AL,OF,,NO,Training
arciaos01,2014,AL,OF,,NO,Training
arciaos01,2015,AL,OF,,NO,Training
arciaos01,2016,AL,OF,,NO,Training
arciaos01,2016,AL,OF,,NO,Training
arciaos01,2016,NL,OF,,NO,Training
arenano01,2013,NL,3B,Gold Glove,Yes,Training
arenano01,2014,NL,3B,Gold Glove,Yes,Training
arenano01,2015,NL,3B,Gold Glove,Yes,Training
arenano01,2016,NL,3B,Gold Glove,Yes,Training
arenano01,2017,NL,3B,Gold Glove,Yes,Training
arenano01,2018,NL,3B,Gold Glove,Yes,Training
arenano01,2019,NL,3B,Gold Glove,Yes,Training
arenano01,2020,NL,3B,Gold Glove,Yes,Training
arenano01,2021,NL,3B,Gold Glove,Yes,Training
arenano01,2022,NL,3B,Gold Glove,Yes,Training
arenano01,2023,NL,3B,,NO,Validation
arencjp01,2013,AL,C,,NO,Training
arencjp01,2014,AL,1B,,NO,Training
arencjp01,2014,AL,C,,NO,Training
arencjp01,2014,AL,P,,NO,Training
arencjp01,2015,AL,C,,NO,Training
ariasga01,2022,AL,1B,,NO,Training
ariasga01,2022,AL,2B,,NO,Training
ariasga01,2022,AL,3B,,NO,Training
ariasga01,2022,AL,SS,,NO,Training
ariasga01,2023,AL,1B,,NO,Validation
ariasga01,2023,AL,2B,,NO,Validation
ariasga01,2023,AL,3B,,NO,Validation
ariasga01,2023,AL,OF,,NO,Validation
ariasga01,2023,AL,SS,,NO,Validation
ariasjo01,2013,NL,1B,,NO,Training
ariasjo01,2013,NL,2B,,NO,Training
ariasjo01,2013,NL,3B,,NO,Training
ariasjo01,2013,NL,SS,,NO,Training
ariasjo01,2014,NL,1B,,NO,Training
ariasjo01,2014,NL,2B,,NO,Training
ariasjo01,2014,NL,3B,,NO,Training
ariasjo01,2014,NL,SS,,NO,Training
ariasjo01,2015,NL,1B,,NO,Training
ariasjo01,2015,NL,2B,,NO,Training
ariasjo01,2015,NL,3B,,NO,Training
ariasjo01,2015,NL,SS,,NO,Training
arihako01,2021,AL,P,,NO,Training
arihako01,2022,AL,P,,NO,Training
armenro01,2019,AL,P,,NO,Training
armstsh01,2015,AL,P,,NO,Training
armstsh01,2016,AL,P,,NO,Training
armstsh01,2017,AL,P,,NO,Training
armstsh01,2018,AL,P,,NO,Training
armstsh01,2019,AL,P,,NO,Training
armstsh01,2019,AL,P,,NO,Training
armstsh01,2020,AL,P,,NO,Training
armstsh01,2021,AL,P,,NO,Training
armstsh01,2021,AL,P,,NO,Training
armstsh01,2022,NL,P,,NO,Training
armstsh01,2022,AL,P,,NO,Training
armstsh01,2023,AL,P,,NO,Validation
arojo01,2015,AL,P,,NO,Training
arojo01,2016,AL,P,,NO,Training
arozara01,2019,NL,OF,,NO,Training
arozara01,2020,AL,OF,,NO,Training
arozara01,2021,AL,OF,,NO,Training
arozara01,2022,AL,OF,,NO,Training
arozara01,2023,AL,OF,,NO,Validation
arraelu01,2019,AL,2B,,NO,Training
arraelu01,2019,AL,3B,,NO,Training
arraelu01,2019,AL,OF,,NO,Training
arraelu01,2019,AL,SS,,NO,Training
arraelu01,2020,AL,2B,,NO,Training
arraelu01,2021,AL,2B,,NO,Training
arraelu01,2021,AL,3B,,NO,Training
arraelu01,2021,AL,OF,,NO,Training
arraelu01,2022,AL,1B,,NO,Training
arraelu01,2022,AL,2B,,NO,Training
arraelu01,2022,AL,3B,,NO,Training
arraelu01,2023,NL,1B,,NO,Validation
arraelu01,2023,NL,2B,,NO,Validation
arrieja01,2013,AL,P,,NO,Training
arrieja01,2013,NL,P,,NO,Training
arrieja01,2014,NL,P,,NO,Training
arrieja01,2015,NL,P,,NO,Training
arrieja01,2016,NL,P,,NO,Training
arrieja01,2017,NL,P,,NO,Training
arrieja01,2018,NL,P,,NO,Training
arrieja01,2019,NL,P,,NO,Training
arrieja01,2020,NL,P,,NO,Training
arrieja01,2021,NL,P,,NO,Training
arrieja01,2021,NL,P,,NO,Training
arroybr01,2013,NL,P,,NO,Training
arroybr01,2014,NL,P,,NO,Training
arroybr01,2017,NL,P,,NO,Training
arroych01,2017,NL,2B,,NO,Training
arroych01,2017,NL,3B,,NO,Training
arroych01,2017,NL,SS,,NO,Training
arroych01,2018,AL,2B,,NO,Training
arroych01,2018,AL,3B,,NO,Training
arroych01,2019,AL,2B,,NO,Training
arroych01,2019,AL,3B,,NO,Training
arroych01,2020,AL,3B,,NO,Training
arroych01,2020,AL,2B,,NO,Training
arroych01,2020,AL,SS,,NO,Training
arroych01,2021,AL,1B,,NO,Training
arroych01,2021,AL,2B,,NO,Training
arroych01,2021,AL,P,,NO,Training
arroych01,2021,AL,SS,,NO,Training
arroych01,2022,AL,1B,,NO,Training
arroych01,2022,AL,2B,,NO,Training
arroych01,2022,AL,3B,,NO,Training
arroych01,2022,AL,OF,,NO,Training
arroych01,2022,AL,SS,,NO,Training
arroych01,2023,AL,2B,,NO,Validation
arroych01,2023,AL,3B,,NO,Validation
arroych01,2023,AL,SS,,NO,Validation
arrueer01,2014,NL,SS,,NO,Training
arteahu01,2019,AL,2B,,NO,Training
arteahu01,2019,AL,3B,,NO,Training
arteahu01,2019,AL,P,,NO,Training
arteahu01,2019,AL,SS,,NO,Training
arteahu01,2021,NL,SS,,NO,Training
ascheco01,2013,NL,3B,,NO,Training
ascheco01,2014,NL,3B,,NO,Training
ascheco01,2015,NL,3B,,NO,Training
ascheco01,2015,NL,OF,,NO,Training
ascheco01,2016,NL,OF,,NO,Training
ascheco01,2017,AL,1B,,NO,Training
ascheco01,2017,AL,3B,,NO,Training
ascheco01,2017,AL,OF,,NO,Training
ashbyaa01,2021,NL,P,,NO,Training
ashbyaa01,2022,NL,P,,NO,Training
ashcrgr01,2022,NL,P,,NO,Training
ashcrgr01,2023,NL,P,,NO,Validation
asheral01,2015,NL,P,,NO,Training
asheral01,2016,NL,P,,NO,Training
asheral01,2017,AL,P,,NO,Training
asheral01,2018,NL,P,,NO,Training
ashlene01,2015,NL,C,,NO,Training
assadja01,2022,NL,P,,NO,Training
assadja01,2023,NL,P,,NO,Validation
astinba01,2017,NL,P,,NO,Training
astudwi01,2018,AL,2B,,NO,Training
astudwi01,2018,AL,3B,,NO,Training
astudwi01,2018,AL,C,,NO,Training
astudwi01,2018,AL,OF,,NO,Training
astudwi01,2018,AL,P,,NO,Training
astudwi01,2019,AL,1B,,NO,Training
astudwi01,2019,AL,2B,,NO,Training
astudwi01,2019,AL,3B,,NO,Training
astudwi01,2019,AL,C,,NO,Training
astudwi01,2019,AL,OF,,NO,Training
astudwi01,2020,AL,C,,NO,Training
astudwi01,2021,AL,1B,,NO,Training
astudwi01,2021,AL,2B,,NO,Training
astudwi01,2021,AL,3B,,NO,Training
astudwi01,2021,AL,C,,NO,Training
astudwi01,2021,AL,OF,,NO,Training
astudwi01,2021,AL,P,,NO,Training
astudwi01,2022,NL,1B,,NO,Training
astudwi01,2022,NL,2B,,NO,Training
astudwi01,2022,NL,3B,,NO,Training
astudwi01,2022,NL,P,,NO,Training
asuajca01,2016,NL,2B,,NO,Training
asuajca01,2017,NL,1B,,NO,Training
asuajca01,2017,NL,2B,,NO,Training
asuajca01,2018,NL,2B,,NO,Training
asuajca01,2018,NL,3B,,NO,Training
atchisc01,2013,NL,P,,NO,Training
atchisc01,2014,AL,P,,NO,Training
atchisc01,2015,AL,P,,NO,Training
aumonph01,2013,NL,P,,NO,Training
aumonph01,2014,NL,P,,NO,Training
aumonph01,2015,NL,P,,NO,Training
austity01,2016,AL,1B,,NO,Training
austity01,2016,AL,OF,,NO,Training
austity01,2017,AL,1B,,NO,Training
austity01,2017,AL,OF,,NO,Training
austity01,2018,AL,1B,,NO,Training
austity01,2018,AL,1B,,NO,Training
austity01,2019,AL,1B,,NO,Training
austity01,2019,NL,1B,,NO,Training
austity01,2019,NL,OF,,NO,Training
austity01,2019,NL,1B,,NO,Training
aveliab01,2018,NL,2B,,NO,Training
aveliab01,2018,NL,SS,,NO,Training
aveliab01,2019,NL,OF,,NO,Training
aveliab01,2019,NL,SS,,NO,Training
avilaal01,2013,AL,C,,NO,Training
avilaal01,2014,AL,1B,,NO,Training
avilaal01,2014,AL,C,,NO,Training
avilaal01,2015,AL,1B,,NO,Training
avilaal01,2015,AL,C,,NO,Training
avilaal01,2016,AL,C,,NO,Training
avilaal01,2017,AL,1B,,NO,Training
avilaal01,2017,AL,C,,NO,Training
avilaal01,2017,NL,1B,,NO,Training
avilaal01,2017,NL,C,,NO,Training
avilaal01,2018,NL,1B,,NO,Training
avilaal01,2018,NL,C,,NO,Training
avilaal01,2018,NL,P,,NO,Training
avilaal01,2019,NL,C,,NO,Training
avilaal01,2019,NL,P,,NO,Training
avilaal01,2020,AL,C,,NO,Training
avilaal01,2021,NL,2B,,NO,Training
avilaal01,2021,NL,C,,NO,Training
avilalu01,2013,NL,P,,NO,Training
avilalu01,2014,NL,P,,NO,Training
avilalu01,2015,NL,P,,NO,Training
avilalu01,2015,NL,P,,NO,Training
avilalu01,2016,NL,P,,NO,Training
avilalu01,2017,NL,P,,NO,Training
avilalu01,2018,AL,P,,NO,Training
avilalu01,2018,NL,P,,NO,Training
avilalu01,2019,NL,P,,NO,Training
avilalu01,2020,AL,P,,NO,Training
avilalu01,2021,NL,P,,NO,Training
avilape01,2019,NL,P,,NO,Training
avilape01,2021,NL,P,,NO,Training
avilape01,2022,NL,P,,NO,Training
avilape01,2023,NL,P,,NO,Validation
avilemi01,2013,AL,2B,,NO,Training
avilemi01,2013,AL,3B,,NO,Training
avilemi01,2013,AL,OF,,NO,Training
avilemi01,2013,AL,SS,,NO,Training
avilemi01,2014,AL,2B,,NO,Training
avilemi01,2014,AL,3B,,NO,Training
avilemi01,2014,AL,OF,,NO,Training
avilemi01,2014,AL,SS,,NO,Training
avilemi01,2015,AL,2B,,NO,Training
avilemi01,2015,AL,3B,,NO,Training
avilemi01,2015,AL,OF,,NO,Training
avilemi01,2015,AL,SS,,NO,Training
avilemi01,2016,AL,2B,,NO,Training
avilemi01,2016,AL,3B,,NO,Training
avilemi01,2016,AL,OF,,NO,Training
avilemi01,2016,AL,SS,,NO,Training
avilemi01,2017,NL,1B,,NO,Training
avilemi01,2017,NL,2B,,NO,Training
avilemi01,2017,NL,3B,,NO,Training
avilemi01,2017,NL,OF,,NO,Training
avilemi01,2017,NL,SS,,NO,Training
axelrdy01,2013,AL,P,,NO,Training
axelrdy01,2014,NL,P,,NO,Training
axelrdy01,2015,NL,P,,NO,Training
axforjo01,2013,NL,P,,NO,Training
axforjo01,2013,NL,P,,NO,Training
axforjo01,2014,AL,P,,NO,Training
axforjo01,2014,NL,P,,NO,Training
axforjo01,2015,NL,P,,NO,Training
axforjo01,2016,AL,P,,NO,Training
axforjo01,2017,AL,P,,NO,Training
axforjo01,2018,AL,P,,NO,Training
axforjo01,2018,NL,P,,NO,Training
axforjo01,2021,NL,P,,NO,Training
ayalalu01,2013,AL,P,,NO,Training
ayalalu01,2013,NL,P,,NO,Training
aybarer01,2013,AL,SS,,NO,Training
aybarer01,2014,AL,SS,,NO,Training
aybarer01,2015,AL,SS,,NO,Training
aybarer01,2016,NL,2B,,NO,Training
aybarer01,2016,NL,SS,,NO,Training
aybarer01,2016,AL,2B,,NO,Training
aybarer01,2016,AL,3B,,NO,Training
aybarer01,2016,AL,SS,,NO,Training
aybarer01,2017,NL,P,,NO,Training
aybarer01,2017,NL,SS,,NO,Training
azocajo01,2022,NL,OF,,NO,Training
azocajo01,2023,NL,OF,,NO,Validation
bachmsa01,2023,AL,P,,NO,Validation
bacusda01,2020,NL,P,,NO,Training
baddoak01,2021,AL,OF,,NO,Training
baddoak01,2022,AL,OF,,NO,Training
baddoak01,2023,AL,OF,,NO,Validation
badenbu01,2013,NL,P,,NO,Training
badenbu01,2014,AL,P,,NO,Training
badenbu01,2015,NL,P,,NO,Training
baderha01,2017,NL,OF,,NO,Training
baderha01,2018,NL,OF,,NO,Training
baderha01,2019,NL,OF,,NO,Training
baderha01,2020,NL,OF,,NO,Training
baderha01,2021,NL,OF,,NO,Training
baderha01,2022,NL,OF,,NO,Training
baderha01,2022,AL,OF,,NO,Training
baderha01,2023,AL,OF,,NO,Validation
baderha01,2023,NL,OF,,NO,Validation
baeji01,2022,NL,2B,,NO,Training
baeji01,2022,NL,OF,,NO,Training
baeji01,2023,NL,2B,,NO,Validation
baeji01,2023,NL,OF,,NO,Validation
baeji01,2023,NL,SS,,NO,Validation
baezja01,2014,NL,2B,,NO,Training
baezja01,2014,NL,SS,,NO,Training
baezja01,2015,NL,1B,,NO,Training
baezja01,2015,NL,2B,,NO,Training
baezja01,2015,NL,3B,,NO,Training
baezja01,2015,NL,SS,,NO,Training
baezja01,2016,NL,1B,,NO,Training
baezja01,2016,NL,2B,,NO,Training
baezja01,2016,NL,3B,,NO,Training
baezja01,2016,NL,OF,,NO,Training
baezja01,2016,NL,SS,,NO,Training
baezja01,2017,NL,1B,,NO,Training
baezja01,2017,NL,2B,,NO,Training
baezja01,2017,NL,3B,,NO,Training
baezja01,2017,NL,OF,,NO,Training
baezja01,2017,NL,SS,,NO,Training
baezja01,2018,NL,1B,,NO,Training
baezja01,2018,NL,2B,,NO,Training
baezja01,2018,NL,3B,,NO,Training
baezja01,2018,NL,SS,,NO,Training
baezja01,2019,NL,3B,,NO,Training
baezja01,2019,NL,SS,,NO,Training
baezja01,2020,NL,OF,,NO,Training
baezja01,2020,NL,SS,Gold Glove,Yes,Training
baezja01,2021,NL,SS,,NO,Training
baezja01,2021,NL,2B,,NO,Training
baezja01,2021,NL,SS,,NO,Training
baezja01,2022,AL,SS,,NO,Training
baezja01,2023,AL,SS,,NO,Validation
baezmi01,2019,NL,P,,NO,Training
baezmi01,2020,NL,P,,NO,Training
baezmi01,2022,NL,P,,NO,Training
baezpe01,2014,NL,P,,NO,Training
baezpe01,2015,NL,P,,NO,Training
baezpe01,2016,NL,P,,NO,Training
baezpe01,2017,NL,P,,NO,Training
baezpe01,2018,NL,P,,NO,Training
baezpe01,2019,NL,P,,NO,Training
baezpe01,2020,NL,P,,NO,Training
baezpe01,2021,AL,P,,NO,Training
baezpe01,2022,AL,P,,NO,Training
baezsa01,2018,AL,P,,NO,Training
baezsa01,2019,AL,P,,NO,Training
bailean01,2013,AL,P,,NO,Training
bailean01,2015,AL,P,,NO,Training
bailean01,2016,NL,P,,NO,Training
bailean01,2016,AL,P,,NO,Training
bailean01,2017,AL,P,,NO,Training
bailebr01,2020,AL,P,,NO,Training
baileho02,2013,NL,P,,NO,Training
baileho02,2014,NL,P,,NO,Training
baileho02,2015,NL,P,,NO,Training
baileho02,2016,NL,P,,NO,Training
baileho02,2017,NL,P,,NO,Training
baileho02,2018,NL,P,,NO,Training
baileho02,2019,AL,P,,NO,Training
baileho02,2019,AL,P,,NO,Training
baileho02,2020,AL,P,,NO,Training
bailepa01,2023,NL,C,,NO,Validation
bakerbr01,2021,AL,P,,NO,Training
bakerbr01,2022,AL,P,,NO,Training
bakerbr01,2023,AL,P,,NO,Validation
bakerje03,2013,AL,1B,,NO,Training
bakerje03,2013,AL,2B,,NO,Training
bakerje03,2013,AL,3B,,NO,Training
bakerje03,2013,AL,OF,,NO,Training
bakerje03,2014,NL,1B,,NO,Training
bakerje03,2014,NL,2B,,NO,Training
bakerje03,2014,NL,3B,,NO,Training
bakerje03,2015,NL,1B,,NO,Training
bakerje03,2015,NL,2B,,NO,Training
bakerje03,2015,NL,3B,,NO,Training
bakerje03,2015,NL,OF,,NO,Training
bakerjo01,2013,NL,C,,NO,Training
bakerjo01,2014,NL,C,,NO,Training
bakerjo01,2014,NL,P,,NO,Training
bakerlu01,2023,NL,1B,,NO,Validation
bakersc02,2013,NL,P,,NO,Training
bakersc02,2014,AL,P,,NO,Training
bakersc02,2015,NL,P,,NO,Training
balazjo02,2023,AL,P,,NO,Validation
baldoal01,2021,NL,P,,NO,Training
balesco01,2015,NL,P,,NO,Training
balfogr01,2013,AL,P,,NO,Training
balfogr01,2014,AL,P,,NO,Training
balfogr01,2015,AL,P,,NO,Training
bandaan01,2017,NL,P,,NO,Training
bandaan01,2018,AL,P,,NO,Training
bandaan01,2019,AL,P,,NO,Training
bandaan01,2020,AL,P,,NO,Training
bandaan01,2021,NL,P,,NO,Training
bandaan01,2021,NL,P,,NO,Training
bandaan01,2022,NL,P,,NO,Training
bandaan01,2022,AL,P,,NO,Training
bandaan01,2022,AL,P,,NO,Training
bandaan01,2023,NL,P,,NO,Validation
bandyje01,2015,AL,C,,NO,Training
bandyje01,2016,AL,C,,NO,Training
bandyje01,2017,NL,C,,NO,Training
bandyje01,2018,NL,C,,NO,Training
banksta01,2022,AL,P,,NO,Training
banksta01,2023,AL,P,,NO,Validation
bannory01,2022,AL,3B,,NO,Training
bannory01,2022,NL,2B,,NO,Training
bannory01,2023,AL,2B,,NO,Validation
bantzbr01,2013,AL,C,,NO,Training
banuema01,2015,NL,P,,NO,Training
banuema01,2019,AL,P,,NO,Training
banuema01,2022,AL,P,,NO,Training
banuema01,2022,NL,P,,NO,Training
baragca01,2020,NL,P,,NO,Training
baragca01,2021,NL,P,,NO,Training
barbajo01,2016,AL,P,,NO,Training
barbajo01,2017,NL,P,,NO,Training
barbajo01,2018,AL,P,,NO,Training
bardda01,2013,AL,P,,NO,Training
bardda01,2020,NL,P,,NO,Training
bardda01,2021,NL,P,,NO,Training
bardda01,2022,NL,P,,NO,Training
bardda01,2023,NL,P,,NO,Validation
bardlu01,2018,AL,P,,NO,Training
bardlu01,2019,AL,P,,NO,Training
bardlu01,2020,AL,P,,NO,Training
bardlu01,2022,AL,P,,NO,Training
bardlu01,2022,AL,P,,NO,Training
barkelu01,2022,NL,P,,NO,Training
barlojo01,2021,AL,P,,NO,Training
barlojo01,2022,AL,P,,NO,Training
barlojo01,2023,AL,P,,NO,Validation
barlosc01,2018,AL,P,,NO,Training
barlosc01,2019,AL,P,,NO,Training
barlosc01,2020,AL,P,,NO,Training
barlosc01,2021,AL,P,,NO,Training
barlosc01,2022,AL,P,,NO,Training
barlosc01,2023,AL,P,,NO,Validation
barlosc01,2023,NL,P,,NO,Validation
barmecl01,2013,NL,SS,,NO,Training
barmecl01,2014,NL,1B,,NO,Training
barmecl01,2014,NL,2B,,NO,Training
barmecl01,2014,NL,3B,,NO,Training
barmecl01,2014,NL,SS,,NO,Training
barmecl01,2015,NL,1B,,NO,Training
barmecl01,2015,NL,SS,,NO,Training
barneau01,2015,NL,2B,,NO,Training
barneau01,2015,NL,3B,,NO,Training
barneau01,2015,NL,C,,NO,Training
barneau01,2016,NL,2B,,NO,Training
barneau01,2016,NL,3B,,NO,Training
barneau01,2016,NL,C,,NO,Training
barneau01,2017,NL,2B,,NO,Training
barneau01,2017,NL,3B,,NO,Training
barneau01,2017,NL,C,,NO,Training
barneau01,2018,NL,2B,,NO,Training
barneau01,2018,NL,C,,NO,Training
barneau01,2019,NL,2B,,NO,Training
barneau01,2019,NL,C,,NO,Training
barneau01,2020,NL,C,,NO,Training
barneau01,2021,NL,2B,,NO,Training
barneau01,2021,NL,C,,NO,Training
barneau01,2022,NL,2B,,NO,Training
barneau01,2022,NL,C,,NO,Training
barneau01,2023,NL,2B,,NO,Validation
barneau01,2023,NL,C,,NO,Validation
barnebr02,2013,AL,OF,,NO,Training
barnebr02,2014,NL,OF,,NO,Training
barnebr02,2015,NL,OF,,NO,Training
barnebr02,2016,NL,OF,,NO,Training
barnebr02,2018,AL,2B,,NO,Training
barnebr02,2018,AL,OF,,NO,Training
barnech01,2021,AL,P,,NO,Training
barneda01,2013,NL,2B,,NO,Training
barneda01,2014,NL,2B,,NO,Training
barneda01,2014,NL,2B,,NO,Training
barneda01,2014,NL,SS,,NO,Training
barneda01,2015,NL,3B,,NO,Training
barneda01,2015,NL,SS,,NO,Training
barneda01,2015,AL,2B,,NO,Training
barneda01,2016,AL,2B,,NO,Training
barneda01,2016,AL,3B,,NO,Training
barneda01,2016,AL,OF,,NO,Training
barneda01,2016,AL,P,,NO,Training
barneda01,2016,AL,SS,,NO,Training
barneda01,2017,AL,2B,,NO,Training
barneda01,2017,AL,3B,,NO,Training
barneda01,2017,AL,OF,,NO,Training
barneda01,2017,AL,SS,,NO,Training
barneda02,2016,AL,P,,NO,Training
